"value","count","cumsum","pct"
"lustful",46,46421621,99.06
"machismo",46,46421667,99.06
"maggots",46,46421713,99.06
"marathoners",46,46421759,99.06
"matthias",46,46421805,99.06
"maud",46,46421851,99.06
"mazes",46,46421897,99.06
"mellowed",46,46421943,99.07
"merriment",46,46421989,99.07
"michelob",46,46422035,99.07
"microfilm",46,46422081,99.07
"milks",46,46422127,99.07
"mogadishu",46,46422173,99.07
"monogrammed",46,46422219,99.07
"mouthwatering",46,46422265,99.07
"multiracial",46,46422311,99.07
"newsstands",46,46422357,99.07
"nuremberg",46,46422403,99.07
"nutritionists",46,46422449,99.07
"omens",46,46422495,99.07
"optometrist",46,46422541,99.07
"orbison",46,46422587,99.07
"overcoat",46,46422633,99.07
"oxbow",46,46422679,99.07
"pacifist",46,46422725,99.07
"palatial",46,46422771,99.07
"pardoned",46,46422817,99.07
"perot",46,46422863,99.07
"petitioning",46,46422909,99.07
"pinkie",46,46422955,99.07
"pinkish",46,46423001,99.07
"plantain",46,46423047,99.07
"pompeii",46,46423093,99.07
"premiers",46,46423139,99.07
"prophesy",46,46423185,99.07
"prude",46,46423231,99.07
"puckett",46,46423277,99.07
"puppeteer",46,46423323,99.07
"quartets",46,46423369,99.07
"quietest",46,46423415,99.07
"racehorse",46,46423461,99.07
"rancor",46,46423507,99.07
"recapping",46,46423553,99.07
"reconstructing",46,46423599,99.07
"reflexive",46,46423645,99.07
"repelled",46,46423691,99.07
"resplendent",46,46423737,99.07
"retooled",46,46423783,99.07
"retrace",46,46423829,99.07
"retrofitting",46,46423875,99.07
"reunites",46,46423921,99.07
"reverting",46,46423967,99.07
"revisits",46,46424013,99.07
"revolts",46,46424059,99.07
"revulsion",46,46424105,99.07
"ripeness",46,46424151,99.07
"rodger",46,46424197,99.07
"royally",46,46424243,99.07
"russet",46,46424289,99.07
"sabin",46,46424335,99.07
"saluting",46,46424381,99.07
"schuyler",46,46424427,99.07
"scotsman",46,46424473,99.07
"screwball",46,46424519,99.07
"sextet",46,46424565,99.07
"shamrocks",46,46424611,99.07
"shrinkage",46,46424657,99.07
"sidestepped",46,46424703,99.07
"skirting",46,46424749,99.07
"skunks",46,46424795,99.07
"slackers",46,46424841,99.07
"slaughtering",46,46424887,99.07
"smudged",46,46424933,99.07
"sniffles",46,46424979,99.07
"spearhead",46,46425025,99.07
"spellbound",46,46425071,99.07
"spotlighting",46,46425117,99.07
"squirted",46,46425163,99.07
"starkey",46,46425209,99.07
"stethoscope",46,46425255,99.07
"subterfuge",46,46425301,99.07
"sulfate",46,46425347,99.07
"swain",46,46425393,99.07
"swill",46,46425439,99.07
"synthesized",46,46425485,99.07
"telepathic",46,46425531,99.07
"thatched",46,46425577,99.07
"thematically",46,46425623,99.07
"tingly",46,46425669,99.07
"toggle",46,46425715,99.07
"tonto",46,46425761,99.07
"totalitarianism",46,46425807,99.07
"trampolines",46,46425853,99.07
"trevino",46,46425899,99.07
"tropic",46,46425945,99.07
"truism",46,46425991,99.07
"tubular",46,46426037,99.07
"unadorned",46,46426083,99.07
"unconvincing",46,46426129,99.07
"underlines",46,46426175,99.07
"underpinning",46,46426221,99.07
"underpinnings",46,46426267,99.07
"unschooled",46,46426313,99.07
"untrustworthy",46,46426359,99.07
"urethra",46,46426405,99.07
"urologist",46,46426451,99.07
"utters",46,46426497,99.07
"vagabond",46,46426543,99.07
"waxy",46,46426589,99.07
"weeknights",46,46426635,99.08
"weightlifting",46,46426681,99.08
"widescreen",46,46426727,99.08
"wiggled",46,46426773,99.08
"worthiness",46,46426819,99.08
"xenophobia",46,46426865,99.08
"zeroing",46,46426911,99.08
"zilch",46,46426957,99.08
"absenteeism",45,46427002,99.08
"accumulates",45,46427047,99.08
"adaptability",45,46427092,99.08
"adapts",45,46427137,99.08
"aerodynamics",45,46427182,99.08
"aground",45,46427227,99.08
"alarmist",45,46427272,99.08
"alva",45,46427317,99.08
"amateurish",45,46427362,99.08
"amethyst",45,46427407,99.08
"amoeba",45,46427452,99.08
"amorous",45,46427497,99.08
"assessors",45,46427542,99.08
"avowed",45,46427587,99.08
"balkans",45,46427632,99.08
"berate",45,46427677,99.08
"bereaved",45,46427722,99.08
"berserk",45,46427767,99.08
"blaster",45,46427812,99.08
"blinks",45,46427857,99.08
"bloodbath",45,46427902,99.08
"bloodshot",45,46427947,99.08
"bludgeoned",45,46427992,99.08
"boning",45,46428037,99.08
"botanist",45,46428082,99.08
"brooches",45,46428127,99.08
"budged",45,46428172,99.08
"bumming",45,46428217,99.08
"bunched",45,46428262,99.08
"burps",45,46428307,99.08
"cafeterias",45,46428352,99.08
"camellia",45,46428397,99.08
"canvass",45,46428442,99.08
"caressed",45,46428487,99.08
"cased",45,46428532,99.08
"casio",45,46428577,99.08
"catamaran",45,46428622,99.08
"cataracts",45,46428667,99.08
"chandon",45,46428712,99.08
"cherub",45,46428757,99.08
"chiming",45,46428802,99.08
"cinerama",45,46428847,99.08
"circumspect",45,46428892,99.08
"clamps",45,46428937,99.08
"clearinghouse",45,46428982,99.08
"clem",45,46429027,99.08
"colosseum",45,46429072,99.08
"commandos",45,46429117,99.08
"condescension",45,46429162,99.08
"conga",45,46429207,99.08
"conservationists",45,46429252,99.08
"constipated",45,46429297,99.08
"cooperatively",45,46429342,99.08
"corrupts",45,46429387,99.08
"coven",45,46429432,99.08
"crapped",45,46429477,99.08
"creamier",45,46429522,99.08
"crowing",45,46429567,99.08
"curfews",45,46429612,99.08
"customizing",45,46429657,99.08
"dauntless",45,46429702,99.08
"decibels",45,46429747,99.08
"declassified",45,46429792,99.08
"deduce",45,46429837,99.08
"defection",45,46429882,99.08
"deflating",45,46429927,99.08
"degenerated",45,46429972,99.08
"democratization",45,46430017,99.08
"depositors",45,46430062,99.08
"desirability",45,46430107,99.08
"digression",45,46430152,99.08
"disciplinarian",45,46430197,99.08
"disorienting",45,46430242,99.08
"docents",45,46430287,99.08
"drawstring",45,46430332,99.08
"drummed",45,46430377,99.08
"duplicity",45,46430422,99.08
"eject",45,46430467,99.08
"electrocuted",45,46430512,99.08
"electrons",45,46430557,99.08
"embittered",45,46430602,99.08
"eminence",45,46430647,99.08
"engendered",45,46430692,99.08
"equating",45,46430737,99.08
"equipping",45,46430782,99.08
"expound",45,46430827,99.08
"eyelet",45,46430872,99.08
"facetious",45,46430917,99.08
"fatigues",45,46430962,99.08
"fireballs",45,46431007,99.08
"flanking",45,46431052,99.08
"flushes",45,46431097,99.08
"foal",45,46431142,99.08
"folio",45,46431187,99.08
"forgoing",45,46431232,99.08
"freestanding",45,46431277,99.08
"freighter",45,46431322,99.09
"frosts",45,46431367,99.09
"furlong",45,46431412,99.09
"gauging",45,46431457,99.09
"gelatinous",45,46431502,99.09
"geronimo",45,46431547,99.09
"giselle",45,46431592,99.09
"globetrotters",45,46431637,99.09
"glorifying",45,46431682,99.09
"gnarled",45,46431727,99.09
"goggle",45,46431772,99.09
"gratuity",45,46431817,99.09
"guilds",45,46431862,99.09
"gully",45,46431907,99.09
"gunk",45,46431952,99.09
"habitable",45,46431997,99.09
"harmonize",45,46432042,99.09
"harpoon",45,46432087,99.09
"hastened",45,46432132,99.09
"heartaches",45,46432177,99.09
"heidelberg",45,46432222,99.09
"herculaneum",45,46432267,99.09
"herculean",45,46432312,99.09
"heretical",45,46432357,99.09
"hesitates",45,46432402,99.09
"hosanna",45,46432447,99.09
"housecleaning",45,46432492,99.09
"humanistic",45,46432537,99.09
"hundredth",45,46432582,99.09
"idolized",45,46432627,99.09
"imitates",45,46432672,99.09
"imitators",45,46432717,99.09
"improbably",45,46432762,99.09
"improprieties",45,46432807,99.09
"indomitable",45,46432852,99.09
"induces",45,46432897,99.09
"infiltrating",45,46432942,99.09
"isotopes",45,46432987,99.09
"itinerant",45,46433032,99.09
"jeweled",45,46433077,99.09
"jibe",45,46433122,99.09
"joggers",45,46433167,99.09
"juliana",45,46433212,99.09
"kenton",45,46433257,99.09
"kilogram",45,46433302,99.09
"kinsman",45,46433347,99.09
"lackadaisical",45,46433392,99.09
"lactic",45,46433437,99.09
"landfall",45,46433482,99.09
"leggy",45,46433527,99.09
"limpopo",45,46433572,99.09
"lipton",45,46433617,99.09
"lobbed",45,46433662,99.09
"lorry",45,46433707,99.09
"lucius",45,46433752,99.09
"methodists",45,46433797,99.09
"midair",45,46433842,99.09
"middlemen",45,46433887,99.09
"minestrone",45,46433932,99.09
"minimizes",45,46433977,99.09
"misappropriation",45,46434022,99.09
"misshapen",45,46434067,99.09
"mistresses",45,46434112,99.09
"molotov",45,46434157,99.09
"moorings",45,46434202,99.09
"muffler",45,46434247,99.09
"multinationals",45,46434292,99.09
"multitask",45,46434337,99.09
"nappies",45,46434382,99.09
"nevermore",45,46434427,99.09
"newsstand",45,46434472,99.09
"northrop",45,46434517,99.09
"olaf",45,46434562,99.09
"onshore",45,46434607,99.09
"oppenheimer",45,46434652,99.09
"osiris",45,46434697,99.09
"overflowed",45,46434742,99.09
"overrule",45,46434787,99.09
"papyrus",45,46434832,99.09
"pastimes",45,46434877,99.09
"penicillin",45,46434922,99.09
"pickwick",45,46434967,99.09
"pronouncement",45,46435012,99.09
"prussia",45,46435057,99.09
"psalmist",45,46435102,99.09
"pullout",45,46435147,99.09
"purport",45,46435192,99.09
"putted",45,46435237,99.09
"qaddafi",45,46435282,99.09
"rarefied",45,46435327,99.09
"raring",45,46435372,99.09
"reconsideration",45,46435417,99.09
"reentry",45,46435462,99.09
"regalia",45,46435507,99.09
"registrants",45,46435552,99.09
"reinstating",45,46435597,99.09
"remorseful",45,46435642,99.09
"reneged",45,46435687,99.09
"reunification",45,46435732,99.09
"reverberate",45,46435777,99.09
"rhythmically",45,46435822,99.09
"roiling",45,46435867,99.09
"rutledge",45,46435912,99.09
"sandbar",45,46435957,99.09
"schoolmates",45,46436002,99.1
"sedative",45,46436047,99.1
"seducing",45,46436092,99.1
"sendai",45,46436137,99.1
"shipbuilding",45,46436182,99.1
"shoelaces",45,46436227,99.1
"siam",45,46436272,99.1
"siegfried",45,46436317,99.1
"skirmishes",45,46436362,99.1
"slivered",45,46436407,99.1
"snared",45,46436452,99.1
"snipped",45,46436497,99.1
"snowshoeing",45,46436542,99.1
"sodden",45,46436587,99.1
"specks",45,46436632,99.1
"spender",45,46436677,99.1
"spindle",45,46436722,99.1
"spokespeople",45,46436767,99.1
"spud",45,46436812,99.1
"squalor",45,46436857,99.1
"squawk",45,46436902,99.1
"squawking",45,46436947,99.1
"stagnate",45,46436992,99.1
"stepsister",45,46437037,99.1
"stewing",45,46437082,99.1
"stinker",45,46437127,99.1
"stocky",45,46437172,99.1
"stooped",45,46437217,99.1
"sugared",45,46437262,99.1
"suspends",45,46437307,99.1
"sweeties",45,46437352,99.1
"swinger",45,46437397,99.1
"tabling",45,46437442,99.1
"tasmanian",45,46437487,99.1
"theorem",45,46437532,99.1
"therapeutics",45,46437577,99.1
"thumbed",45,46437622,99.1
"topsoil",45,46437667,99.1
"tortuous",45,46437712,99.1
"transcribe",45,46437757,99.1
"truss",45,46437802,99.1
"tubman",45,46437847,99.1
"twizzlers",45,46437892,99.1
"unguarded",45,46437937,99.1
"unleavened",45,46437982,99.1
"unpalatable",45,46438027,99.1
"unreadable",45,46438072,99.1
"unwinding",45,46438117,99.1
"updike",45,46438162,99.1
"vacuums",45,46438207,99.1
"viennese",45,46438252,99.1
"vise",45,46438297,99.1
"votive",45,46438342,99.1
"whitefish",45,46438387,99.1
"wicket",45,46438432,99.1
"workbench",45,46438477,99.1
"worships",45,46438522,99.1
"xenophobic",45,46438567,99.1
"accolade",44,46438611,99.1
"acetaminophen",44,46438655,99.1
"aegis",44,46438699,99.1
"affluence",44,46438743,99.1
"allocations",44,46438787,99.1
"alumnae",44,46438831,99.1
"androgynous",44,46438875,99.1
"anomalous",44,46438919,99.1
"anthropological",44,46438963,99.1
"anthropologists",44,46439007,99.1
"argentinian",44,46439051,99.1
"bagpipe",44,46439095,99.1
"bared",44,46439139,99.1
"basal",44,46439183,99.1
"bashes",44,46439227,99.1
"basketballs",44,46439271,99.1
"bedfellows",44,46439315,99.1
"beryl",44,46439359,99.1
"beseech",44,46439403,99.1
"biochemistry",44,46439447,99.1
"blitzed",44,46439491,99.1
"blurs",44,46439535,99.1
"borneo",44,46439579,99.1
"bozo",44,46439623,99.1
"bratty",44,46439667,99.1
"brocade",44,46439711,99.1
"brokenhearted",44,46439755,99.1
"bruckner",44,46439799,99.1
"brunches",44,46439843,99.1
"burrowing",44,46439887,99.1
"butted",44,46439931,99.1
"cabbages",44,46439975,99.1
"campfires",44,46440019,99.1
"castaways",44,46440063,99.1
"chalking",44,46440107,99.1
"chautauqua",44,46440151,99.1
"chemists",44,46440195,99.1
"chimneys",44,46440239,99.1
"classiest",44,46440283,99.1
"cleanups",44,46440327,99.1
"clunker",44,46440371,99.1
"codex",44,46440415,99.1
"condense",44,46440459,99.1
"confederates",44,46440503,99.1
"congenial",44,46440547,99.1
"conjoined",44,46440591,99.1
"constantinople",44,46440635,99.1
"constants",44,46440679,99.11
"convicting",44,46440723,99.11
"convivial",44,46440767,99.11
"coolant",44,46440811,99.11
"copperfield",44,46440855,99.11
"cordoba",44,46440899,99.11
"crybaby",44,46440943,99.11
"decoding",44,46440987,99.11
"defectors",44,46441031,99.11
"defensible",44,46441075,99.11
"demarcation",44,46441119,99.11
"deplete",44,46441163,99.11
"dictatorships",44,46441207,99.11
"differentiating",44,46441251,99.11
"discoloration",44,46441295,99.11
"domestics",44,46441339,99.11
"dona",44,46441383,99.11
"downcast",44,46441427,99.11
"dredged",44,46441471,99.11
"drubbing",44,46441515,99.11
"dumbbells",44,46441559,99.11
"duster",44,46441603,99.11
"elicits",44,46441647,99.11
"enos",44,46441691,99.11
"erasures",44,46441735,99.11
"etchings",44,46441779,99.11
"evaporation",44,46441823,99.11
"excellently",44,46441867,99.11
"exclusives",44,46441911,99.11
"expediency",44,46441955,99.11
"extravagance",44,46441999,99.11
"extricate",44,46442043,99.11
"farcical",44,46442087,99.11
"fawkes",44,46442131,99.11
"fergus",44,46442175,99.11
"flied",44,46442219,99.11
"forcible",44,46442263,99.11
"forehand",44,46442307,99.11
"franchisee",44,46442351,99.11
"frontenac",44,46442395,99.11
"funnels",44,46442439,99.11
"fuses",44,46442483,99.11
"ganges",44,46442527,99.11
"gaul",44,46442571,99.11
"geologists",44,46442615,99.11
"georgette",44,46442659,99.11
"glorification",44,46442703,99.11
"goodall",44,46442747,99.11
"greenest",44,46442791,99.11
"guatemalan",44,46442835,99.11
"harping",44,46442879,99.11
"haulers",44,46442923,99.11
"headlands",44,46442967,99.11
"heine",44,46443011,99.11
"herod",44,46443055,99.11
"hesitating",44,46443099,99.11
"hitchhiker",44,46443143,99.11
"holiest",44,46443187,99.11
"hometowns",44,46443231,99.11
"honeyed",44,46443275,99.11
"horseman",44,46443319,99.11
"humidifier",44,46443363,99.11
"hydrocarbons",44,46443407,99.11
"hz",44,46443451,99.11
"icarus",44,46443495,99.11
"imploring",44,46443539,99.11
"inadmissible",44,46443583,99.11
"incitement",44,46443627,99.11
"inedible",44,46443671,99.11
"inheriting",44,46443715,99.11
"inhibits",44,46443759,99.11
"injures",44,46443803,99.11
"iras",44,46443847,99.11
"jettisoned",44,46443891,99.11
"klondike",44,46443935,99.11
"lagrange",44,46443979,99.11
"lahore",44,46444023,99.11
"landlocked",44,46444067,99.11
"lassie",44,46444111,99.11
"laud",44,46444155,99.11
"laughingly",44,46444199,99.11
"leafed",44,46444243,99.11
"licensees",44,46444287,99.11
"lightens",44,46444331,99.11
"lilting",44,46444375,99.11
"liquidate",44,46444419,99.11
"loews",44,46444463,99.11
"lubricant",44,46444507,99.11
"macedonian",44,46444551,99.11
"machiavelli",44,46444595,99.11
"maim",44,46444639,99.11
"malfunctions",44,46444683,99.11
"marylou",44,46444727,99.11
"menial",44,46444771,99.11
"mensa",44,46444815,99.11
"microbes",44,46444859,99.11
"microwaves",44,46444903,99.11
"motivators",44,46444947,99.11
"nadir",44,46444991,99.11
"nakedness",44,46445035,99.11
"nationalistic",44,46445079,99.11
"nationalized",44,46445123,99.11
"navigates",44,46445167,99.11
"negates",44,46445211,99.11
"neruda",44,46445255,99.11
"nether",44,46445299,99.11
"niceties",44,46445343,99.11
"noisily",44,46445387,99.12
"obsolescence",44,46445431,99.12
"ogling",44,46445475,99.12
"omnivore",44,46445519,99.12
"outsmart",44,46445563,99.12
"overdoing",44,46445607,99.12
"panes",44,46445651,99.12
"papacy",44,46445695,99.12
"penetrates",44,46445739,99.12
"persecute",44,46445783,99.12
"photojournalism",44,46445827,99.12
"placard",44,46445871,99.12
"plateaus",44,46445915,99.12
"plies",44,46445959,99.12
"plunk",44,46446003,99.12
"pocketbooks",44,46446047,99.12
"polyps",44,46446091,99.12
"ponderous",44,46446135,99.12
"preening",44,46446179,99.12
"preservative",44,46446223,99.12
"preset",44,46446267,99.12
"prohibitions",44,46446311,99.12
"punishes",44,46446355,99.12
"punjabi",44,46446399,99.12
"purposed",44,46446443,99.12
"pygmy",44,46446487,99.12
"pythons",44,46446531,99.12
"ratchets",44,46446575,99.12
"rebelling",44,46446619,99.12
"reckons",44,46446663,99.12
"replenished",44,46446707,99.12
"resurrecting",44,46446751,99.12
"resuscitation",44,46446795,99.12
"retool",44,46446839,99.12
"rigidly",44,46446883,99.12
"riotous",44,46446927,99.12
"rolando",44,46446971,99.12
"rosalie",44,46447015,99.12
"samplers",44,46447059,99.12
"sanctioning",44,46447103,99.12
"schmuck",44,46447147,99.12
"semifinalists",44,46447191,99.12
"shaves",44,46447235,99.12
"shockers",44,46447279,99.12
"shootouts",44,46447323,99.12
"shorted",44,46447367,99.12
"siamese",44,46447411,99.12
"singed",44,46447455,99.12
"slats",44,46447499,99.12
"snags",44,46447543,99.12
"snaked",44,46447587,99.12
"sophocles",44,46447631,99.12
"soyuz",44,46447675,99.12
"splints",44,46447719,99.12
"spurious",44,46447763,99.12
"squalid",44,46447807,99.12
"squirts",44,46447851,99.12
"stalinist",44,46447895,99.12
"stewardess",44,46447939,99.12
"stodgy",44,46447983,99.12
"stranding",44,46448027,99.12
"suez",44,46448071,99.12
"suitability",44,46448115,99.12
"surveyor",44,46448159,99.12
"swatting",44,46448203,99.12
"switchbacks",44,46448247,99.12
"tacking",44,46448291,99.12
"tamp",44,46448335,99.12
"tapering",44,46448379,99.12
"tempering",44,46448423,99.12
"tinkered",44,46448467,99.12
"tolerates",44,46448511,99.12
"transcribed",44,46448555,99.12
"transpires",44,46448599,99.12
"trotsky",44,46448643,99.12
"unanticipated",44,46448687,99.12
"unbound",44,46448731,99.12
"unconsciousness",44,46448775,99.12
"unmanageable",44,46448819,99.12
"untangle",44,46448863,99.12
"uproot",44,46448907,99.12
"urinated",44,46448951,99.12
"uterine",44,46448995,99.12
"verbiage",44,46449039,99.12
"verity",44,46449083,99.12
"vicarious",44,46449127,99.12
"videotaping",44,46449171,99.12
"vintner",44,46449215,99.12
"waft",44,46449259,99.12
"watchtower",44,46449303,99.12
"weaned",44,46449347,99.12
"weill",44,46449391,99.12
"westinghouse",44,46449435,99.12
"windex",44,46449479,99.12
"worsens",44,46449523,99.12
"wreaked",44,46449567,99.12
"yucatan",44,46449611,99.12
"zapped",44,46449655,99.12
"zeroes",44,46449699,99.12
"admissible",43,46449742,99.12
"alleviated",43,46449785,99.12
"allocating",43,46449828,99.12
"alsace",43,46449871,99.12
"amie",43,46449914,99.12
"amusingly",43,46449957,99.12
