"value","count","cumsum","pct"
"took left turn",3,502795,91.3
"took little nap",3,502798,91.3
"took minute get",3,502801,91.31
"took phone away",3,502804,91.31
"took pills wife",3,502807,91.31
"took power nap",3,502810,91.31
"took shower got",3,502813,91.31
"took time create",3,502816,91.31
"took time day",3,502819,91.31
"took time just",3,502822,91.31
"took time today",3,502825,91.31
"took today good",3,502828,91.31
"took tries get",3,502831,91.31
"took years finally",3,502834,91.31
"tool assist understand",3,502837,91.31
"tool tell think",3,502840,91.31
"tool www video",3,502843,91.31
"tools use grow",3,502846,91.31
"topic brand loyalty",3,502849,91.31
"topped spicy cheese",3,502852,91.31
"topping pizza buy",3,502855,91.32
"tornado warning effect",3,502858,91.32
"tornado watch county",3,502861,91.32
"tornado watch effect",3,502864,91.32
"toss away careful",3,502867,91.32
"total blog archive",3,502870,91.32
"total dream come",3,502873,91.32
"totally agree believe",3,502876,91.32
"totally agree both",3,502879,91.32
"totally agree comment",3,502882,91.32
"totally agree get",3,502885,91.32
"totally agree good",3,502888,91.32
"totally agree know",3,502891,91.32
"totally agree old",3,502894,91.32
"totally agree sad",3,502897,91.32
"totally blew away",3,502900,91.32
"totally get twitter",3,502903,91.32
"totally irrelevant unless",3,502906,91.32
"totally look forward",3,502909,91.32
"totally love love",3,502912,91.33
"totally made night",3,502915,91.33
"totally new project",3,502918,91.33
"totally seems like",3,502921,91.33
"totally sounds like",3,502924,91.33
"totally understand don",3,502927,91.33
"touch base soon",3,502930,91.33
"touch follow lead",3,502933,91.33
"touch read touch",3,502936,91.33
"touch soon get",3,502939,91.33
"touch track turns",3,502942,91.33
"tough choice both",3,502945,91.33
"toughest thing success",3,502948,91.33
"tour hide seek",3,502951,91.33
"tour july th",3,502954,91.33
"tour make sure",3,502957,91.33
"tour march th",3,502960,91.33
"tour ready kick",3,502963,91.33
"tour today fun",3,502966,91.34
"tour today great",3,502969,91.34
"tour years ago",3,502972,91.34
"tower defense game",3,502975,91.34
"tower looks like",3,502978,91.34
"town center today",3,502981,91.34
"town come check",3,502984,91.34
"town let make",3,502987,91.34
"town music love",3,502990,91.34
"town smell like",3,502993,91.34
"town soul spin",3,502996,91.34
"town sounds like",3,502999,91.34
"town trying get",3,503002,91.34
"town weekend let",3,503005,91.34
"toy phone answer",3,503008,91.34
"toys food kids",3,503011,91.34
"track field championships",3,503014,91.34
"track keep good",3,503017,91.34
"track need take",3,503020,91.35
"track social media",3,503023,91.35
"tracks last night",3,503026,91.35
"trade becomes creation",3,503029,91.35
"trade jets jacksonville",3,503032,91.35
"trade josh smith",3,503035,91.35
"trade soul wish",3,503038,91.35
"trade th pick",3,503041,91.35
"trader hair perfect",3,503044,91.35
"traditional new media",3,503047,91.35
"traffic alert head",3,503050,91.35
"traffic alert miles",3,503053,91.35
"traffic alert south",3,503056,91.35
"traffic lights know",3,503059,91.35
"traffic parking garage",3,503062,91.35
"traffic update belt",3,503065,91.35
"trafficking awareness day",3,503068,91.35
"tragedy having goal",3,503071,91.35
"tragedy having goals",3,503074,91.35
"tragedy robert half",3,503077,91.36
"trail follow appreciated",3,503080,91.36
"train feel like",3,503083,91.36
"train mind like",3,503086,91.36
"train wreck don",3,503089,91.36
"trained days bill",3,503092,91.36
"training camp starts",3,503095,91.36
"training diet mental",3,503098,91.36
"training going great",3,503101,91.36
"training last week",3,503104,91.36
"training procedure cats",3,503107,91.36
"traits custom making",3,503110,91.36
"trapped living results",3,503113,91.36
"trash man treasure",3,503116,91.36
"travel looking forward",3,503119,91.36
"travel seeing sights",3,503122,91.36
"travel team elite",3,503125,91.36
"travel team point",3,503128,91.36
"treasure seek joseph",3,503131,91.37
"treat customers better",3,503134,91.37
"treat mom right",3,503137,91.37
"treat people don",3,503140,91.37
"treat people respect",3,503143,91.37
"treat right treat",3,503146,91.37
"treat way like",3,503149,91.37
"treated equally law",3,503152,91.37
"treats like ordinary",3,503155,91.37
"treats person absolutely",3,503158,91.37
"treats woman like",3,503161,91.37
"tree guy way",3,503164,91.37
"tree hill online",3,503167,91.37
"tree long time",3,503170,91.37
"tree real thing",3,503173,91.37
"tree spend life",3,503176,91.37
"tree thomas fuller",3,503179,91.37
"tree worth shaking",3,503182,91.37
"trees beautiful leaves",3,503185,91.38
"trek motion picture",3,503188,91.38
"tremendous party guaranteed",3,503191,91.38
"trend dj playing",3,503194,91.38
"trend merry christmas",3,503197,91.38
"trend twitter make",3,503200,91.38
"trending online help",3,503203,91.38
"trending right like",3,503206,91.38
"trending topics help",3,503209,91.38
"trending topics right",3,503212,91.38
"trending twitter right",3,503215,91.38
"trending west hollywood",3,503218,91.38
"trial suffering soul",3,503221,91.38
"tribute mike wallace",3,503224,91.38
"tribute steve jobs",3,503227,91.38
"tribute steve success",3,503230,91.38
"trick played achieve",3,503233,91.38
"trick treat candy",3,503236,91.38
"tried best don",3,503239,91.38
"tried break house",3,503242,91.39
"tried hard got",3,503245,91.39
"tried make work",3,503248,91.39
"tried million tears",3,503251,91.39
"tried take phone",3,503254,91.39
"tries auto correct",3,503257,91.39
"trillion student loans",3,503260,91.39
"trillion times better",3,503263,91.39
"trip bay area",3,503266,91.39
"trip cape town",3,503269,91.39
"trip green bay",3,503272,91.39
"trip just got",3,503275,91.39
"trip let know",3,503278,91.39
"trip near future",3,503281,91.39
"trip new jersey",3,503284,91.39
"trip sounds like",3,503287,91.39
"trip tomorrow going",3,503290,91.39
"trip tomorrow gonna",3,503293,91.39
"triple double game",3,503296,91.4
"triple double today",3,503299,91.4
"trivia night come",3,503302,91.4
"trivia question posted",3,503305,91.4
"trivia tuesday starts",3,503308,91.4
"trivia tuesday warm",3,503311,91.4
"troops left iraq",3,503314,91.4
"tropical addiction thursdays",3,503317,91.4
"trouble avoid go",3,503320,91.4
"trouble comes causes",3,503323,91.4
"trouble let know",3,503326,91.4
"troubles seemed far",3,503329,91.4
"truck cause catch",3,503332,91.4
"true best way",3,503335,91.4
"true breaks heart",3,503338,91.4
"true don let",3,503341,91.4
"true don wanna",3,503344,91.4
"true dreams thy",3,503347,91.4
"true fan right",3,503350,91.41
"true football legend",3,503353,91.41
"true great day",3,503356,91.41
"true independent film",3,503359,91.41
"true job interview",3,503362,91.41
"true joy life",3,503365,91.41
"true life obsessed",3,503368,91.41
"true love got",3,503371,91.41
"true love guys",3,503374,91.41
"true love happy",3,503377,91.41
"true love means",3,503380,91.41
"true love really",3,503383,91.41
"true love right",3,503386,91.41
"true lovers run",3,503389,91.41
"true make sure",3,503392,91.41
"true need get",3,503395,91.41
"true need know",3,503398,91.41
"true people need",3,503401,91.41
"true really true",3,503404,91.41
"true song send",3,503407,91.42
"true spend time",3,503410,91.42
"true story got",3,503413,91.42
"true story life",3,503416,91.42
"true thanks reminder",3,503419,91.42
"truly blessed love",3,503422,91.42
"truly blessed work",3,503425,91.42
"truly caring anyone",3,503428,91.42
"truly find love",3,503431,91.42
"truly forgive quickly",3,503434,91.42
"truly glad wonderful",3,503437,91.42
"truly separate friends",3,503440,91.42
"truly wee herman",3,503443,91.42
"trust announces quarter",3,503446,91.42
"trust anyone especially",3,503449,91.42
"trust anyone uses",3,503452,91.42
"trust don let",3,503455,91.42
"trust don trust",3,503458,91.42
"trust great btw",3,503461,91.43
"trust hope work",3,503464,91.43
"trust know just",3,503467,91.43
"trust like phone",3,503470,91.43
"trust lord go",3,503473,91.43
"trust love hope",3,503476,91.43
"trust people easily",3,503479,91.43
"trust source longer",3,503482,91.43
"trust trust hope",3,503485,91.43
"truth chance get",3,503488,91.43
"truth just comes",3,503491,91.43
"truth put little",3,503494,91.43
"truth truth change",3,503497,91.43
"truth truth truth",3,503500,91.43
"try act cool",3,503503,91.43
"try avoid possible",3,503506,91.43
"try away look",3,503509,91.43
"try bacon wrapped",3,503512,91.43
"try become person",3,503515,91.43
"try better william",3,503518,91.44
"try bike ride",3,503521,91.44
"try brunch menu",3,503524,91.44
"try catch game",3,503527,91.44
"try cleaning room",3,503530,91.44
"try come don",3,503533,91.44
"try different day",3,503536,91.44
"try empire strikes",3,503539,91.44
"try fail better",3,503542,91.44
"try fail try",3,503545,91.44
"try follow followers",3,503548,91.44
"try follow says",3,503551,91.44
"try get early",3,503554,91.44
"try get friends",3,503557,91.44
"try get helped",3,503560,91.44
"try get interview",3,503563,91.44
"try get new",3,503566,91.44
"try get notice",3,503569,91.44
"try get number",3,503572,91.45
"try get people",3,503575,91.45
"try get right",3,503578,91.45
"try get song",3,503581,91.45
"try get word",3,503584,91.45
"try good day",3,503587,91.45
"try haven tried",3,503590,91.45
"try help get",3,503593,91.45
"try help helping",3,503596,91.45
"try like did",3,503599,91.45
"try make time",3,503602,91.45
"try make today",3,503605,91.45
"try mary kay",3,503608,91.45
"try new ideas",3,503611,91.45
"try new lunch",3,503614,91.45
"try new ones",3,503617,91.45
"try new recipes",3,503620,91.45
"try new turkey",3,503623,91.45
"try nicer try",3,503626,91.46
"try plan ahead",3,503629,91.46
"try play play",3,503632,91.46
"try put slowly",3,503635,91.46
"try refreshing browser",3,503638,91.46
"try remember built",3,503641,91.46
"try rise shine",3,503644,91.46
"try shoe size",3,503647,91.46
"try sleep tomorrow",3,503650,91.46
"try spend time",3,503653,91.46
"try start using",3,503656,91.46
"try talk get",3,503659,91.46
"try tell feel",3,503662,91.46
"try thanks tip",3,503665,91.46
"try thinking missing",3,503668,91.46
"try try fail",3,503671,91.46
"try try hard",3,503674,91.46
"trying best cry",3,503677,91.46
"trying best get",3,503680,91.46
"trying bring attention",3,503683,91.47
"trying come clever",3,503686,91.47
"trying come new",3,503689,91.47
"trying come plan",3,503692,91.47
"trying convince go",3,503695,91.47
"trying convince husband",3,503698,91.47
"trying distance myself",3,503701,91.47
"trying explain people",3,503704,91.47
"trying figure difference",3,503707,91.47
"trying figure dinner",3,503710,91.47
"trying figure go",3,503713,91.47
"trying figure got",3,503716,91.47
"trying figure love",3,503719,91.47
"trying figure myself",3,503722,91.47
"trying figure sister",3,503725,91.47
"trying figure site",3,503728,91.47
"trying figure step",3,503731,91.47
"trying figure tonight",3,503734,91.47
"trying find different",3,503737,91.48
"trying find game",3,503740,91.48
"trying find go",3,503743,91.48
"trying find love",3,503746,91.48
"trying find parking",3,503749,91.48
"trying find really",3,503752,91.48
"trying find song",3,503755,91.48
"trying find source",3,503758,91.48
"trying finish book",3,503761,91.48
"trying good friend",3,503764,91.48
"trying great game",3,503767,91.48
"trying hold tears",3,503770,91.48
"trying impress ex",3,503773,91.48
"trying just trying",3,503776,91.48
"trying learn twitter",3,503779,91.48
"trying make believe",3,503782,91.48
"trying make better",3,503785,91.48
"trying make dollar",3,503788,91.48
"trying make fun",3,503791,91.49
"trying make good",3,503794,91.49
"trying make mind",3,503797,91.49
"trying make real",3,503800,91.49
"trying make trend",3,503803,91.49
"trying move ahead",3,503806,91.49
"trying party free",3,503809,91.49
"trying play football",3,503812,91.49
"trying pull covers",3,503815,91.49
"trying reach fans",3,503818,91.49
"trying remember met",3,503821,91.49
"trying remember thought",3,503824,91.49
"trying remind myself",3,503827,91.49
"trying start twitter",3,503830,91.49
"trying stay cool",3,503833,91.49
"trying stay relevant",3,503836,91.49
"trying take away",3,503839,91.49
"trying take life",3,503842,91.49
"trying talk just",3,503845,91.49
"trying talk myself",3,503848,91.5
"trying think new",3,503851,91.5
"trying watch movie",3,503854,91.5
"trying win games",3,503857,91.5
"trying won let",3,503860,91.5
"trying work twitter",3,503863,91.5
"trying write music",3,503866,91.5
"tues happy hour",3,503869,91.5
"tues jan happy",3,503872,91.5
"tues nov pm",3,503875,91.5
"tuesday come check",3,503878,91.5
"tuesday come join",3,503881,91.5
"tuesday come try",3,503884,91.5
"tuesday dec th",3,503887,91.5
"tuesday ladies free",3,503890,91.5
"tuesday lb regular",3,503893,91.5
"tuesday morning hope",3,503896,91.5
"tuesday productive day",3,503899,91.5
"tuesday saturday pm",3,503902,91.51
"tuesday september th",3,503905,91.51
"tuesday spread love",3,503908,91.51
"tuesday starts tonight",3,503911,91.51
"tuesdays midwest independent",3,503914,91.51
"tune last night",3,503917,91.51
"tune radio radio",3,503920,91.51
"tune savvy money",3,503923,91.51
"tune sounds like",3,503926,91.51
"tune tv tonight",3,503929,91.51
"tuned fox news",3,503932,91.51
"tuned giving away",3,503935,91.51
"tuned later today",3,503938,91.51
"tuned political npr",3,503941,91.51
"tuned updated info",3,503944,91.51
"tunes big smith",3,503947,91.51
"tunes video help",3,503950,91.51
"turkey club cup",3,503953,91.51
"turkey fans come",3,503956,91.52
"turn based strategy",3,503959,91.52
"turn cell phones",3,503962,91.52
"turn da lights",3,503965,91.52
"turn give figure",3,503968,91.52
"turn just like",3,503971,91.52
"turn lights go",3,503974,91.52
"turn lights just",3,503977,91.52
"turn mess message",3,503980,91.52
"turn music turn",3,503983,91.52
"turn negative positive",3,503986,91.52
"turn phone silent",3,503989,91.52
"turn turn let",3,503992,91.52
"turn yrs old",3,503995,91.52
"turned cans dreams",3,503998,91.52
"turned social media",3,504001,91.52
"turned today happy",3,504004,91.52
"turning old man",3,504007,91.52
"turnovers turnovers turnovers",3,504010,91.52
"turns go room",3,504013,91.53
"turns just really",3,504016,91.53
"turns life lesson",3,504019,91.53
"turns light ends",3,504022,91.53
"tv ch time",3,504025,91.53
"tv check buddy",3,504028,91.53
"tv commercials music",3,504031,91.53
"tv ipad app",3,504034,91.53
"tv movie like",3,504037,91.53
"tv open nearby",3,504040,91.53
"tv pm est",3,504043,91.53
"tv social media",3,504046,91.53
"tv till fall",3,504049,91.53
"tv time watching",3,504052,91.53
"tv watch tonight",3,504055,91.53
"twain letters exhibition",3,504058,91.53
"tweet anything nice",3,504061,91.53
"tweet awesome day",3,504064,91.53
"tweet band called",3,504067,91.54
"tweet bored af",3,504070,91.54
"tweet brain surgery",3,504073,91.54
"tweet brought disabled",3,504076,91.54
"tweet brought vehicle",3,504079,91.54
"tweet come let",3,504082,91.54
