"","value","count","cumsum","pct"
"30237","throw myself",1,69585,95.42
"30238","throw off",1,69586,95.42
"30239","throw someone",1,69587,95.43
"30240","throw these",1,69588,95.43
"30241","thrown a",1,69589,95.43
"30242","thrown at",1,69590,95.43
"30243","thrown him",1,69591,95.43
"30244","thrown in",1,69592,95.43
"30245","thrown off",1,69593,95.43
"30246","thrown over",1,69594,95.43
"30247","thrown together",1,69595,95.44
"30248","thus i",1,69596,95.44
"30249","thus my",1,69597,95.44
"30250","thus she",1,69598,95.44
"30251","thus what",1,69599,95.44
"30252","ticket my",1,69600,95.44
"30253","tight finish",1,69601,95.44
"30254","tight place",1,69602,95.45
"30255","tight the",1,69603,95.45
"30256","tight until",1,69604,95.45
"30257","till he",1,69605,95.45
"30258","till it",1,69606,95.45
"30259","till next",1,69607,95.45
"30260","till she",1,69608,95.45
"30261","till then",1,69609,95.46
"30262","till your",1,69610,95.46
"30263","time a",1,69611,95.46
"30264","time alone",1,69612,95.46
"30265","time apparently",1,69613,95.46
"30266","time around",1,69614,95.46
"30267","time as",1,69615,95.46
"30268","time basis",1,69616,95.47
"30269","time be",1,69617,95.47
"30270","time because",1,69618,95.47
"30271","time being",1,69619,95.47
"30272","time between",1,69620,95.47
"30273","time brilliant",1,69621,95.47
"30274","time by",1,69622,95.47
"30275","time certain",1,69623,95.47
"30276","time clearly",1,69624,95.48
"30277","time d",1,69625,95.48
"30278","time don",1,69626,95.48
"30279","time due",1,69627,95.48
"30280","time even",1,69628,95.48
"30281","time food",1,69629,95.48
"30282","time frame",1,69630,95.48
"30283","time from",1,69631,95.49
"30284","time front",1,69632,95.49
"30285","time go",1,69633,95.49
"30286","time hanging",1,69634,95.49
"30287","time have",1,69635,95.49
"30288","time healing",1,69636,95.49
"30289","time her",1,69637,95.49
"30290","time investment",1,69638,95.5
"30291","time is",1,69639,95.5
"30292","time itself",1,69640,95.5
"30293","time last",1,69641,95.5
"30294","time lately",1,69642,95.5
"30295","time later",1,69643,95.5
"30296","time let",1,69644,95.5
"30297","time like",1,69645,95.5
"30298","time men",1,69646,95.51
"30299","time my",1,69647,95.51
"30300","time not",1,69648,95.51
"30301","time now",1,69649,95.51
"30302","time opportunity",1,69650,95.51
"30303","time out",1,69651,95.51
"30304","time ran",1,69652,95.51
"30305","time saw",1,69653,95.52
"30306","time seeing",1,69654,95.52
"30307","time somehow",1,69655,95.52
"30308","time somewhere",1,69656,95.52
"30309","time soon",1,69657,95.52
"30310","time suddenly",1,69658,95.52
"30311","time take",1,69659,95.52
"30312","time taking",1,69660,95.53
"30313","time today",1,69661,95.53
"30314","time truly",1,69662,95.53
"30315","time trying",1,69663,95.53
"30316","time until",1,69664,95.53
"30317","time usually",1,69665,95.53
"30318","time very",1,69666,95.53
"30319","time went",1,69667,95.54
"30320","time were",1,69668,95.54
"30321","time which",1,69669,95.54
"30322","time who",1,69670,95.54
"30323","time will",1,69671,95.54
"30324","time without",1,69672,95.54
"30325","time x",1,69673,95.54
"30326","time yet",1,69674,95.54
"30327","time your",1,69675,95.55
"30328","times as",1,69676,95.55
"30329","times breaking",1,69677,95.55
"30330","times each",1,69678,95.55
"30331","times gotten",1,69679,95.55
"30332","times higher",1,69680,95.55
"30333","times how",1,69681,95.55
"30334","times i",1,69682,95.56
"30335","times less",1,69683,95.56
"30336","times more",1,69684,95.56
"30337","times my",1,69685,95.56
"30338","times newspaper",1,69686,95.56
"30339","times or",1,69687,95.56
"30340","times put",1,69688,95.56
"30341","times s",1,69689,95.57
"30342","times season",1,69690,95.57
"30343","times so",1,69691,95.57
"30344","times some",1,69692,95.57
"30345","times they",1,69693,95.57
"30346","times time",1,69694,95.57
"30347","times times",1,69695,95.57
"30348","times up",1,69696,95.57
"30349","times was",1,69697,95.58
"30350","times when",1,69698,95.58
"30351","times where",1,69699,95.58
"30352","times within",1,69700,95.58
"30353","tiny bit",1,69701,95.58
"30354","tiny hidden",1,69702,95.58
"30355","tiny little",1,69703,95.58
"30356","tiny raw",1,69704,95.59
"30357","tiny to",1,69705,95.59
"30358","tip can",1,69706,95.59
"30359","tip the",1,69707,95.59
"30360","tired body",1,69708,95.59
"30361","tired for",1,69709,95.59
"30362","tired he",1,69710,95.59
"30363","tired i",1,69711,95.6
"30364","tired so",1,69712,95.6
"30365","tired the",1,69713,95.6
"30366","title character",1,69714,95.6
"30367","title cut",1,69715,95.6
"30368","title from",1,69716,95.6
"30369","title is",1,69717,95.6
"30370","title my",1,69718,95.6
"30371","title on",1,69719,95.61
"30372","title that",1,69720,95.61
"30373","title the",1,69721,95.61
"30374","title this",1,69722,95.61
"30375","to accept",1,69723,95.61
"30376","to activity",1,69724,95.61
"30377","to additional",1,69725,95.61
"30378","to again",1,69726,95.62
"30379","to age",1,69727,95.62
"30380","to aid",1,69728,95.62
"30381","to air",1,69729,95.62
"30382","to alcohol",1,69730,95.62
"30383","to allow",1,69731,95.62
"30384","to although",1,69732,95.62
"30385","to approach",1,69733,95.63
"30386","to are",1,69734,95.63
"30387","to arrive",1,69735,95.63
"30388","to balance",1,69736,95.63
"30389","to battle",1,69737,95.63
"30390","to bay",1,69738,95.63
"30391","to beat",1,69739,95.63
"30392","to benefit",1,69740,95.64
"30393","to better",1,69741,95.64
"30394","to big",1,69742,95.64
"30395","to bite",1,69743,95.64
"30396","to blend",1,69744,95.64
"30397","to both",1,69745,95.64
"30398","to breath",1,69746,95.64
"30399","to build",1,69747,95.64
"30400","to by",1,69748,95.65
"30401","to calling",1,69749,95.65
"30402","to can",1,69750,95.65
"30403","to cast",1,69751,95.65
"30404","to cause",1,69752,95.65
"30405","to celebrate",1,69753,95.65
"30406","to chain",1,69754,95.65
"30407","to chair",1,69755,95.66
"30408","to charge",1,69756,95.66
"30409","to clear",1,69757,95.66
"30410","to clearly",1,69758,95.66
"30411","to club",1,69759,95.66
"30412","to coat",1,69760,95.66
"30413","to combine",1,69761,95.66
"30414","to coming",1,69762,95.67
"30415","to comment",1,69763,95.67
"30416","to complete",1,69764,95.67
"30417","to concern",1,69765,95.67
"30418","to confidence",1,69766,95.67
"30419","to consider",1,69767,95.67
"30420","to control",1,69768,95.67
"30421","to cook",1,69769,95.67
"30422","to cool",1,69770,95.68
"30423","to correct",1,69771,95.68
"30424","to county",1,69772,95.68
"30425","to cover",1,69773,95.68
"30426","to cross",1,69774,95.68
"30427","to date",1,69775,95.68
"30428","to decide",1,69776,95.68
"30429","to demand",1,69777,95.69
"30430","to designed",1,69778,95.69
"30431","to different",1,69779,95.69
"30432","to digital",1,69780,95.69
"30433","to dinner",1,69781,95.69
"30434","to discover",1,69782,95.69
"30435","to display",1,69783,95.69
"30436","to don",1,69784,95.7
"30437","to double",1,69785,95.7
"30438","to down",1,69786,95.7
"30439","to dress",1,69787,95.7
"30440","to drop",1,69788,95.7
"30441","to due",1,69789,95.7
"30442","to earth",1,69790,95.7
"30443","to easter",1,69791,95.71
"30444","to eating",1,69792,95.71
"30445","to enjoy",1,69793,95.71
"30446","to ever",1,69794,95.71
"30447","to everything",1,69795,95.71
"30448","to exchange",1,69796,95.71
"30449","to experience",1,69797,95.71
"30450","to explain",1,69798,95.71
"30451","to express",1,69799,95.72
"30452","to extreme",1,69800,95.72
"30453","to far",1,69801,95.72
"30454","to farm",1,69802,95.72
"30455","to feature",1,69803,95.72
"30456","to federal",1,69804,95.72
"30457","to fellow",1,69805,95.72
"30458","to filling",1,69806,95.73
"30459","to film",1,69807,95.73
"30460","to fix",1,69808,95.73
"30461","to floor",1,69809,95.73
"30462","to flow",1,69810,95.73
"30463","to focus",1,69811,95.73
"30464","to following",1,69812,95.73
"30465","to four",1,69813,95.74
"30466","to free",1,69814,95.74
"30467","to full",1,69815,95.74
"30468","to function",1,69816,95.74
"30469","to g",1,69817,95.74
"30470","to gain",1,69818,95.74
"30471","to game",1,69819,95.74
"30472","to getting",1,69820,95.74
"30473","to going",1,69821,95.75
"30474","to good",1,69822,95.75
"30475","to ground",1,69823,95.75
"30476","to group",1,69824,95.75
"30477","to guest",1,69825,95.75
"30478","to guide",1,69826,95.75
"30479","to h",1,69827,95.75
"30480","to half",1,69828,95.76
"30481","to hand",1,69829,95.76
"30482","to handle",1,69830,95.76
"30483","to happy",1,69831,95.76
"30484","to head",1,69832,95.76
"30485","to healing",1,69833,95.76
"30486","to hearts",1,69834,95.76
"30487","to heat",1,69835,95.77
"30488","to heaven",1,69836,95.77
"30489","to here",1,69837,95.77
"30490","to high",1,69838,95.77
"30491","to hit",1,69839,95.77
"30492","to hope",1,69840,95.77
"30493","to hour",1,69841,95.77
"30494","to human",1,69842,95.77
"30495","to hurt",1,69843,95.78
"30496","to ice",1,69844,95.78
"30497","to if",1,69845,95.78
"30498","to income",1,69846,95.78
"30499","to influence",1,69847,95.78
"30500","to japan",1,69848,95.78
"30501","to journal",1,69849,95.78
"30502","to jump",1,69850,95.79
"30503","to k",1,69851,95.79
"30504","to kick",1,69852,95.79
"30505","to knowledge",1,69853,95.79
"30506","to la",1,69854,95.79
"30507","to lake",1,69855,95.79
"30508","to lately",1,69856,95.79
"30509","to laugh",1,69857,95.8
"30510","to learning",1,69858,95.8
"30511","to less",1,69859,95.8
"30512","to local",1,69860,95.8
"30513","to lower",1,69861,95.8
"30514","to major",1,69862,95.8
"30515","to master",1,69863,95.8
"30516","to mean",1,69864,95.81
"30517","to measure",1,69865,95.81
"30518","to mike",1,69866,95.81
"30519","to more",1,69867,95.81
"30520","to most",1,69868,95.81
"30521","to mother",1,69869,95.81
"30522","to much",1,69870,95.81
"30523","to music",1,69871,95.81
"30524","to need",1,69872,95.82
"30525","to nine",1,69873,95.82
"30526","to no",1,69874,95.82
"30527","to none",1,69875,95.82
"30528","to now",1,69876,95.82
"30529","to nurse",1,69877,95.82
"30530","to out",1,69878,95.82
"30531","to outside",1,69879,95.83
"30532","to pack",1,69880,95.83
"30533","to paint",1,69881,95.83
"30534","to participate",1,69882,95.83
"30535","to percent",1,69883,95.83
"30536","to perform",1,69884,95.83
"30537","to place",1,69885,95.83
"30538","to plant",1,69886,95.84
"30539","to please",1,69887,95.84
"30540","to point",1,69888,95.84
"30541","to political",1,69889,95.84
"30542","to possibly",1,69890,95.84
"30543","to prayer",1,69891,95.84
"30544","to prepare",1,69892,95.84
"30545","to previous",1,69893,95.84
"30546","to print",1,69894,95.85
"30547","to product",1,69895,95.85
"30548","to publisher",1,69896,95.85
"30549","to question",1,69897,95.85
"30550","to reading",1,69898,95.85
"30551","to reason",1,69899,95.85
"30552","to recognize",1,69900,95.85
"30553","to release",1,69901,95.86
"30554","to remain",1,69902,95.86
"30555","to remind",1,69903,95.86
"30556","to report",1,69904,95.86
"30557","to request",1,69905,95.86
"30558","to respond",1,69906,95.86
"30559","to return",1,69907,95.86
"30560","to ride",1,69908,95.87
"30561","to ring",1,69909,95.87
"30562","to rise",1,69910,95.87
"30563","to road",1,69911,95.87
"30564","to rough",1,69912,95.87
"30565","to round",1,69913,95.87
"30566","to rush",1,69914,95.87
"30567","to same",1,69915,95.88
"30568","to secret",1,69916,95.88
"30569","to section",1,69917,95.88
"30570","to self",1,69918,95.88
"30571","to senior",1,69919,95.88
"30572","to separate",1,69920,95.88
"30573","to seriously",1,69921,95.88
"30574","to service",1,69922,95.88
"30575","to shut",1,69923,95.89
"30576","to sing",1,69924,95.89
"30577","to six",1,69925,95.89
"30578","to small",1,69926,95.89
"30579","to smile",1,69927,95.89
"30580","to snow",1,69928,95.89
"30581","to so",1,69929,95.89
"30582","to society",1,69930,95.9
"30583","to somebody",1,69931,95.9
"30584","to son",1,69932,95.9
"30585","to south",1,69933,95.9
"30586","to speak",1,69934,95.9
"30587","to split",1,69935,95.9
"30588","to state",1,69936,95.9
"30589","to still",1,69937,95.91
"30590","to street",1,69938,95.91
"30591","to such",1,69939,95.91
"30592","to supply",1,69940,95.91
"30593","to t",1,69941,95.91
"30594","to talking",1,69942,95.91
"30595","to target",1,69943,95.91
"30596","to tea",1,69944,95.91
"30597","to ten",1,69945,95.92
"30598","to themselves",1,69946,95.92
"30599","to then",1,69947,95.92
"30600","to there",1,69948,95.92
"30601","to third",1,69949,95.92
"30602","to through",1,69950,95.92
"30603","to times",1,69951,95.92
"30604","to tip",1,69952,95.93
"30605","to today",1,69953,95.93
"30606","to totally",1,69954,95.93
"30607","to touch",1,69955,95.93
"30608","to tough",1,69956,95.93
"30609","to track",1,69957,95.93
"30610","to traditional",1,69958,95.93
"30611","to train",1,69959,95.94
"30612","to training",1,69960,95.94
"30613","to travel",1,69961,95.94
"30614","to trust",1,69962,95.94
"30615","to two",1,69963,95.94
"30616","to under",1,69964,95.94
"30617","to understanding",1,69965,95.94
"30618","to up",1,69966,95.95
"30619","to update",1,69967,95.95
"30620","to vacation",1,69968,95.95
"30621","to various",1,69969,95.95
"30622","to very",1,69970,95.95
"30623","to vote",1,69971,95.95
"30624","to want",1,69972,95.95
"30625","to was",1,69973,95.95
"30626","to wash",1,69974,95.96
"30627","to water",1,69975,95.96
"30628","to when",1,69976,95.96
"30629","to while",1,69977,95.96
"30630","to who",1,69978,95.96
"30631","to without",1,69979,95.96
"30632","to writing",1,69980,95.96
"30633","to x",1,69981,95.97
"30634","to year",1,69982,95.97
"30635","to yesterday",1,69983,95.97
"30636","to yet",1,69984,95.97
"30637","today are",1,69985,95.97
"30638","today as",1,69986,95.97
"30639","today because",1,69987,95.97
"30640","today been",1,69988,95.98
"30641","today behind",1,69989,95.98
"30642","today goes",1,69990,95.98
"30643","today however",1,69991,95.98
"30644","today interesting",1,69992,95.98
"30645","today must",1,69993,95.98
"30646","today my",1,69994,95.98
"30647","today one",1,69995,95.98
"30648","today our",1,69996,95.99
"30649","today perhaps",1,69997,95.99
"30650","today sam",1,69998,95.99
"30651","today show",1,69999,95.99
"30652","today t",1,70000,95.99
"30653","today than",1,70001,95.99
"30654","today that",1,70002,95.99
"30655","today there",1,70003,96
"30656","today they",1,70004,96
"30657","today this",1,70005,96
"30658","today though",1,70006,96
"30659","today through",1,70007,96
"30660","today to",1,70008,96
"30661","today us",1,70009,96
"30662","today were",1,70010,96.01
"30663","today where",1,70011,96.01
"30664","today which",1,70012,96.01
"30665","today with",1,70013,96.01
"30666","today your",1,70014,96.01
"30667","together after",1,70015,96.01
"30668","together as",1,70016,96.01
"30669","together dry",1,70017,96.01
"30670","together every",1,70018,96.02
"30671","together flour",1,70019,96.02
"30672","together he",1,70020,96.02
"30673","together i",1,70021,96.02
"30674","together if",1,70022,96.02
"30675","together is",1,70023,96.02
"30676","together none",1,70024,96.02
"30677","together on",1,70025,96.03
"30678","together one",1,70026,96.03
"30679","together or",1,70027,96.03
"30680","together perfectly",1,70028,96.03
"30681","together split",1,70029,96.03
"30682","together the",1,70030,96.03
"30683","together their",1,70031,96.03
"30684","together we",1,70032,96.04
"30685","together well",1,70033,96.04
"30686","together were",1,70034,96.04
"30687","together yesterday",1,70035,96.04
"30688","together you",1,70036,96.04
